Date,station,Pluvio_du_jour,Cumul_du_mois,Cumul_moy_du_mois,Cumul_periode,Cumul_moy_periode,Cumul_mois_precedent,Cumul_periode_precedente
2021-11-27,السبيخة,0.0,0.0,28.635999981462952,10.0,120.03599999174476,14.5,140.5
2021-11-27,سيدي عمر بوحجلة,0.0,0.0,22.021469411418146,5.0,91.37951025709815,37.0,204.5
2021-11-27,سد سيدي سعد,0.0,0.0,19.566000042855737,26.5,82.6480000974238,13.0,165.0
2021-11-27,القصرين,0.0,3.5,19.29999993503094,17.5,89.6240000073612,0.0,0.0
2021-11-27,فريانة ,0.0,0.0,21.785416735491406,42.0,94.37291669457527,2.0,100.1
2021-11-27,فوسانة,0.0,0.0,20.108510602661898,35.0,70.84477530731237,0.0,25.5
2021-11-27,خنقة الزازية,0.0,0.0,15.917999988943336,0.0,78.08199998185039,4.0,59.3
2021-11-27,سبيبة ,0.0,0.0,25.235555455585324,27.5,105.26333319251451,0.0,25.900000000000002
2021-11-27,سبيطلة,0.0,0.0,17.83600006058812,29.5,79.17400013968347,6.0,70.0
2021-11-27,تالة ,0.0,0.0,37.968000009506945,59.5,119.02400004804136,5.0,77.5
2021-11-27,سيدي بوزيد,1.0,2.0,21.465957408255722,72.7,99.89361697245151,15.7,146.0
2021-11-27,سيدي علي بن عون,1.0,5.0,19.72127658794535,26.0,81.14968971760138,18.0,75.0
2021-11-27,بير الحفي,1.0,2.0,19.979999991953374,26.5,85.4455918776016,14.0,56.0
2021-11-27,المكناسي ,7.0,11.0,15.056000000536441,31.0,71.61000007018447,32.5,67.5
2021-11-27,الرقاب ,5.0,6.0,18.955555544959175,20.5,82.65428373769016,17.0,128.5
2021-11-27,جلمة ,0.0,1.0,18.719148917401093,48.0,81.71597791695348,8.0,106.0
2021-11-27,المزونة,7.0,14.0,12.906249983857077,15.0,71.93000887408323,24.0,45.5
2021-11-27,سوسة,1.0,1.5,39.63469390023728,52.0,129.73469383375988,43.5,273.0
2021-11-27,النفيضة,0.0,7.0,40.263265332397154,16.0,133.41367856225185,121.0,226.0
2021-11-27,مساكن ,0.0,2.0,34.61836740374565,16.5,120.99289964977339,25.0,298.5
2021-11-27,سيدي بوعلي ,0.0,0.0,42.78297867768622,6.0,123.82105504539764,64.0,132.5
2021-11-27,الكندار,0.0,2.0,31.704255266392476,11.5,112.99765516536115,54.0,193.0
2021-11-27,المنستير,0.0,5.0,34.68888899270031,57.0,132.26161642297726,76.0,327.0
2021-11-27,المكنين ,0.0,9.0,46.23200009793043,77.0,151.5420002567768,108.0,649.0
2021-11-27,طبلبة,0.0,8.0,47.96399999678134,158.0,150.27999986483124,96.0,500.0
2021-11-27,جــمال,0.0,2.0,44.194000003933915,52.0,147.98093886525655,145.0,540.0
2021-11-27,المهدية,1.0,9.0,39.37400004833937,84.7,138.12200012207032,104.5,343.1
2021-11-27,الشابة,9.0,32.0,40.29565222496572,59.0,139.50400976267989,76.5,432.0
2021-11-27,السواسي,3.0,4.0,22.070833294807624,47.0,91.4741856060543,80.5,326.0
2021-11-27,الـــجم ,7.0,11.0,31.779166597562536,25.0,111.3344413947235,68.5,297.5
2021-11-27,صفاقس,6.0,8.8,21.090000054836274,24.3,89.72999990925196,34.5,126.5
2021-11-27,عقارب,7.0,10.0,17.565999994277952,29.0,75.81228578489655,36.0,172.0
2021-11-27,بير علي بن خليفة,0.0,9.0,14.551999994516374,13.0,72.80800004035233,33.0,116.0
2021-11-27,الغريبة,9.0,16.5,15.628888911339976,27.5,71.25826089897593,25.0,42.5
2021-11-27,قرقنة,8.0,55.0,23.346938775510203,78.0,90.5875850340136,8.5,22.5
2021-11-27,منزل شاكر,7.0,12.5,16.349999984502794,33.5,79.34600006222728,43.0,166.0
2021-11-27,الحنشة,6.0,18.0,26.45886526040152,44.5,99.38614504894231,67.0,239.0
2021-11-27,قفصة ,0.0,1.5,17.08600006580353,10.5,51.9160000304878,12.0,29.5
2021-11-27,القطار,0.0,3.0,13.858695639864258,7.0,45.55448648202595,0.0,0.0
2021-11-27,السند,0.0,2.5,16.40000005163576,8.5,64.10652172322509,19.5,75.5
2021-11-27,المنلوي,0.0,1.0,13.82173913101787,1.0,33.120531401192935,0.0,0.0
2021-11-27,الرديف ,0.0,2.0,18.042857154849028,6.0,43.55805205079602,4.0,12.0
2021-11-27,سيدي يعيش,0.0,0.0,14.03913041042245,29.0,79.35415038643144,6.5,127.5
2021-11-27,أم العرائس,0.0,1.5,13.822916609700767,10.0,43.11436185233149,5.5,15.5
2021-11-27,توزر ,18.5,18.5,10.916000046283004,18.5,28.720000004917377,22.2,22.2
2021-11-27,تمغزة,2.5,2.5,14.760000093777974,2.5,34.01814278628995,6.5,35.0
2021-11-27,دقاش,21.5,21.5,11.30888894399007,21.5,25.512029061178517,27.0,28.0
2021-11-27,نفطة ,21.0,21.0,11.968085119064819,21.0,28.08857540330685,13.0,13.0
2021-11-27,قبلي ,12.0,25.5,9.160465135823848,25.5,26.419503210242404,16.8,39.3
2021-11-27,الفوار,16.0,21.2,7.867499973252414,21.2,21.20910571202524,2.0,2.0
2021-11-27,دوز ,12.0,16.5,7.482499976456165,16.5,24.200580688492412,14.3,14.3
2021-11-27,قابس ,5.0,5.5,22.302040843179036,39.5,85.7606119802594,0.0,7.0
2021-11-27,الحامة,6.0,8.5,10.212500013783576,8.5,46.709999954514174,30.0,94.0
2021-11-27,المطوية ,5.0,8.0,20.382051239793114,19.0,65.54615376603145,16.0,21.0
2021-11-27,مطماطة,12.0,12.0,22.157142834395778,18.0,61.49571431831437,34.0,60.0
2021-11-27,مدنين ,2.0,2.0,16.955999945402144,2.0,55.95000024110079,0.0,0.0
2021-11-27,بني خداش,8.0,8.0,21.300000068254594,8.0,55.54634139014455,40.5,87.19999999999999
2021-11-27,بن قردان ,4.0,25.0,26.814285726267467,25.0,68.4311667530829,68.7,86.7
2021-11-27,جرجيس,5.0,16.0,33.3224488680764,16.0,90.7974064702035,50.1,115.6
2021-11-27,جربة حومة السوق,6.0,11.5,29.634000088721514,16.0,92.36869392322339,48.6,75.6
2021-11-27,تطاوين ,1.0,1.0,12.316490513404503,1.0,34.04312646175843,0.0,0.0
2021-11-27,غمراسن,6.0,6.0,14.258139550685883,6.0,33.99016417188008,17.2,23.9
2021-11-27,رمادة ,4.0,7.0,7.592857174397934,7.0,24.557973465613056,21.0,36.4
2021-11-26,جندوبة,1.0,17.099999999999998,45.510000077486026,90.2,115.91000003561383,62.6,115.6
2021-11-26,بوسالم,0.0,16.7,45.78666673815912,90.5,112.97555561363701,80.4,108.80000000000001
2021-11-26,غار الدماء,0.0,10.3,46.61428573697197,68.8,110.477551035583,49.3,85.89999999999999
2021-11-26,عين دراهم,0.0,60.0,202.26000009849665,409.0,394.0640001001953,252.0,480.0
2021-11-26,طبرقة,0.0,66.1,144.5240003156662,287.7,282.6540004436672,83.39999999999999,278.0
2021-11-26,سد بوهرتمة,0.0,7.3999999999999995,89.87111116995413,143.2,173.32111145595863,95.5,144.9
2021-11-26,بــاجة,0.0,25.7,64.85624996122594,177.7,153.37538263280592,49.599999999999994,114.6
2021-11-26,مجاز الباب,0.0,5.0,40.506521696143814,91.0,113.85434773191808,70.0,104.0
2021-11-26,نفزة ,0.0,57.0,144.63469381934527,270.5,267.7611990340614,88.0,235.0
2021-11-26,سد سيدي سالم,0.0,11.4,43.77916662410523,66.2,116.00172862068402,53.5,91.1
2021-11-26,تبرسق ,0.0,26.0,55.52599993288517,128.0,135.21926528350437,108.0,156.0
2021-11-26,تيبار ,0.0,14.5,56.911999935954796,161.5,139.68338773665377,100.5,141.5
2021-11-26,الكاف ,0.5,6.0,38.328571455971314,72.5,106.01428586411843,88.3,174.3
2021-11-26,سد ملاق,0.6,6.8,28.126530658225633,69.60000000000001,87.1469386682218,64.3,125.3
2021-11-26,ساقية سيدي يوسف,0.5,24.0,46.72222229904599,105.9,118.20888895094394,77.7,122.9
2021-11-26,قلعة سنان,0.0,9.5,37.98444452136754,59.5,105.93555560525922,32.0,75.0
2021-11-26,القصور,2.0,7.0,34.901999956369394,57.5,102.73599999934433,47.0,116.0
2021-11-26,السرس,0.0,13.5,35.78372094381687,88.3,112.06279070432797,55.6,115.5
2021-11-26,تاجروين,0.0,8.0,35.973784329019196,37.5,104.8338349250902,48.0,106.0
2021-11-26,سليانة,0.0,6.0,35.347999961078166,95.2,116.451999964416,73.0,151.0
2021-11-26,بوعرادة,0.0,6.0,39.177550981087336,97.0,119.65714289476064,66.0,154.0
2021-11-26,الكريب,0.0,8.5,51.62997443208686,112.0,121.51364795432814,47.0,115.5
2021-11-26,الروحية ,0.0,0.0,24.127500036358832,14.0,93.75420743793971,16.0,70.0
2021-11-26,سعدية برقو,0.0,0.0,49.06530605864768,83.0,150.91820396453446,108.0,183.0
2021-11-26,سد الأخماس,0.0,0.0,35.603528871688816,35.7,122.54519549682166,71.8,154.8
2021-11-26,مكثر,0.0,1.0,41.77199993729591,24.0,135.16199996009465,75.0,127.0
2021-11-26,تونس قرطاج,0.0,9.0,52.775999996215106,108.6,143.82799994945523,119.99999999999999,177.0
2021-11-26,تونس المنوبية,0.0,9.7,52.87799990385771,135.29999999999998,140.09200009644033,154.5,249.5
2021-11-26,أريانة,0.0,5.0,53.80200001418591,105.0,145.44400005757808,134.0,191.0
2021-11-26,سيدي ثابت,0.0,11.0,52.92553198369261,133.0,128.20556253444727,113.0,197.0
2021-11-26,قلعة الأندلس,0.0,8.0,61.84042559294625,217.0,148.45570180270428,114.0,162.0
2021-11-26,منوبة,0.0,14.0,47.504166692495346,142.5,129.37648812464755,124.5,194.0
2021-11-26,برج العامري,0.0,11.0,42.56734696395543,102.5,124.75208161226035,76.5,138.0
2021-11-26,البطان,0.0,14.0,38.3120000204444,110.0,114.36461233204115,97.0,146.0
2021-11-26,بن عروس ,0.0,19.0,52.25399990543725,114.3,140.00999990060924,135.9,240.0
2021-11-26,برج السدرية,0.0,3.0,57.7812500364768,130.0,140.32312685754724,134.5,212.5
2021-11-26,الخليدية,0.0,5.0,47.944192004632775,70.0,139.13270607381065,153.0,234.0
2021-11-26,نابل,0.0,34.5,50.103755042519495,89.4,135.66775515612596,31.0,121.2
2021-11-26,قليبية ,0.0,35.0,68.15999990403652,215.5,175.72473432285753,61.0,135.0
2021-11-26,قربة ,0.0,33.0,50.851020337975754,106.0,150.67963252980496,41.0,124.5
2021-11-26,منزل بوزلفة,0.0,15.0,63.729999993443485,219.5,161.4440000145137,81.0,152.5
2021-11-26,قرمبالية,0.0,19.0,62.28599998354912,212.2,158.16991844520277,146.5,172.5
2021-11-26,الهوارية ,0.0,49.5,85.34651151923246,315.5,177.51395298003462,70.0,163.5
2021-11-26,الحمامات ,0.0,4.0,55.959999951273204,57.0,156.38800002753737,53.0,132.5
2021-11-26,زغوان,0.0,2.0,48.80612251344993,63.0,142.24065328441105,105.5,143.0
2021-11-26,الفحص ,0.0,3.0,38.387499963243805,65.0,124.04632092447922,104.0,197.0
2021-11-26,سد بئر مشارقة ,0.0,1.5,36.933999831676495,65.0,122.04963249342474,143.5,190.5
2021-11-26,صواف,0.0,0.5,38.07321430737672,47.5,122.8883079115022,73.0,166.5
2021-11-26,الجبيبنة 3 النظور,0.0,0.0,36.20000005796552,19.0,113.35199999958277,99.0,135.5
2021-11-26,بنزرت سيدي أحمد ,0.5,13.700000000000001,89.9000001746416,166.9,166.9,0.0,0.0
2021-11-26,تينجة,0.0,16.2,84.61224492350405,149.7,167.64285717570044,66.19999999999999,113.79999999999998
2021-11-26,راس الجبل,0.0,19.0,86.70869566111462,270.0,171.4135984417454,62.1,136.60999999999999
2021-11-26,العالية,0.0,12.5,68.2760627241615,156.0,136.62912412618806,49.0,114.5
2021-11-26,ماطر,0.0,12.5,67.87600010886788,168.5,155.4040002016723,106.5,211.5
2021-11-26, جومين,0.0,24.0,89.82857149748173,217.0,181.46326540988315,104.0,307.0
2021-11-26,سجنان,0.0,28.0,124.1380000579357,215.0,238.76293876353574,112.0,226.5
2021-11-26,القيروان ,0.5,0.5,26.908000009655943,8.0,109.91400010854007,0.0,0.0
2021-11-26,حفوز,0.0,0.0,22.812195251627664,0.0,117.67561006000854,27.3,215.3
2021-11-26,سد نبهانة,0.0,0.0,26.67317077444821,15.0,96.68780476327352,15.0,198.0
2021-11-26,الوسلاتية,0.0,0.0,30.150000100800145,8.0,127.59233164903546,47.5,114.0
2021-11-26,السبيخة,0.0,0.0,28.635999981462952,10.0,118.4579999898374,14.5,140.5
2021-11-26,سيدي عمر بوحجلة,0.0,0.0,22.021469411418146,5.0,90.20951025709815,37.0,204.5
2021-11-26,سد سيدي سعد,0.0,0.0,19.566000042855737,26.5,82.3280000962317,13.0,165.0
2021-11-26,القصرين,0.0,3.5,19.29999993503094,17.5,88.63600000157955,0.0,0.0
2021-11-26,فريانة ,0.0,0.0,21.785416735491406,42.0,93.49375002939871,2.0,100.1
2021-11-26,فوسانة,0.0,0.0,20.108510602661898,35.0,70.50009445523399,0.0,25.5
2021-11-26,خنقة الزازية,0.0,0.0,15.917999988943336,0.0,77.03999996587635,4.0,59.3
2021-11-26,سبيبة ,0.0,0.0,25.235555455585324,27.5,103.72999989891761,0.0,25.900000000000002
2021-11-26,سبيطلة,0.0,0.0,17.83600006058812,29.5,78.98800013586877,6.0,70.0
2021-11-26,تالة ,0.0,0.0,37.968000009506945,59.5,117.38600003018976,5.0,77.5
2021-11-26,سيدي بوزيد,0.0,1.0,21.465957408255722,71.7,98.99148932606616,15.7,146.0
2021-11-26,سيدي علي بن عون,0.0,4.0,19.72127658794535,25.0,80.53266844100563,18.0,75.0
2021-11-26,بير الحفي,0.0,1.0,19.979999991953374,25.5,84.7655918776016,14.0,56.0
2021-11-26,المكناسي ,0.0,4.0,15.056000000536441,24.0,70.83000007018447,32.5,67.5
2021-11-26,الرقاب ,0.0,1.0,18.955555544959175,15.5,81.36983928900717,17.0,128.5
2021-11-26,جلمة ,0.0,1.0,18.719148917401093,48.0,80.26704173862433,8.0,106.0
2021-11-26,المزونة,0.0,7.0,12.906249983857077,8.0,71.41750887358653,24.0,45.5
2021-11-26,سوسة,0.5,0.5,39.63469390023728,51.0,128.6693876957407,43.5,273.0
2021-11-26,النفيضة,3.0,7.0,40.263265332397154,16.0,131.27694387713254,121.0,226.0
2021-11-26,مساكن ,2.0,2.0,34.61836740374565,16.5,119.61738944617832,25.0,298.5
2021-11-26,سيدي بوعلي ,0.0,0.0,42.78297867768622,6.0,122.1167997282778,64.0,132.5
2021-11-26,الكندار,2.0,2.0,31.704255266392476,11.5,111.3785062261473,54.0,193.0
2021-11-26,المنستير,1.0,5.0,34.68888899270031,57.0,130.64606086735546,76.0,327.0
2021-11-26,المكنين ,1.0,9.0,46.23200009793043,77.0,149.09600025296209,108.0,649.0
2021-11-26,طبلبة,1.0,8.0,47.96399999678134,158.0,147.57399986101655,96.0,500.0
2021-11-26,جــمال,0.0,2.0,44.194000003933915,52.0,146.16493886144184,145.0,540.0
2021-11-26,المهدية,0.0,8.0,39.37400004833937,83.7,136.0780001473427,104.5,343.1
2021-11-26,الشابة,0.0,23.0,40.29565222496572,50.0,135.58009671920163,76.5,432.0
2021-11-26,السواسي,0.0,1.0,22.070833294807624,44.0,90.97001893932556,80.5,326.0
2021-11-26,الـــجم ,0.0,4.0,31.779166597562536,18.0,110.27402471986119,68.5,297.5
2021-11-26,صفاقس,0.0,2.8,21.090000054836274,18.3,87.84199988588693,34.5,126.5
2021-11-26,عقارب,0.0,3.0,17.565999994277952,22.0,74.73228578489655,36.0,172.0
2021-11-26,بير علي بن خليفة,0.0,9.0,14.551999994516374,13.0,71.87400003939865,33.0,116.0
2021-11-26,الغريبة,0.0,7.5,15.628888911339976,18.5,70.1293720058485,25.0,42.5
2021-11-26,قرقنة,0.0,47.0,23.346938775510203,70.0,89.07738095238095,8.5,22.5
2021-11-26,منزل شاكر,0.0,5.5,16.349999984502794,26.5,78.58000007748606,43.0,166.0
2021-11-26,الحنشة,0.0,12.0,26.45886526040152,38.5,98.4606131340487,67.0,239.0
2021-11-26,قفصة ,0.0,1.5,17.08600006580353,10.5,51.308000013083245,12.0,29.5
2021-11-26,القطار,0.0,3.0,13.858695639864258,7.0,44.915356055536165,0.0,0.0
2021-11-26,السند,0.0,2.5,16.40000005163576,8.5,63.43913040229162,19.5,75.5
2021-11-26,المنلوي,0.0,1.0,13.82173913101787,1.0,32.77270531423641,0.0,0.0
2021-11-26,الرديف ,0.0,2.0,18.042857154849028,6.0,42.693766331969,4.0,12.0
2021-11-26,سيدي يعيش,0.0,0.0,14.03913041042245,29.0,78.86501995164883,6.5,127.5
2021-11-26,أم العرائس,0.0,1.5,13.822916609700767,10.0,42.42477850484205,5.5,15.5
2021-11-26,توزر ,0.0,0.0,10.916000046283004,0.0,28.2220000077784,22.2,22.2
2021-11-26,تمغزة,0.0,0.0,14.760000093777974,0.0,33.38480945295662,6.5,35.0
2021-11-26,دقاش,0.0,0.0,11.30888894399007,0.0,25.04536239451185,27.0,28.0
2021-11-26,نفطة ,0.0,0.0,11.968085119064819,0.0,27.663043488413233,13.0,13.0
2021-11-26,قبلي ,0.0,13.5,9.160465135823848,13.5,26.170665997578652,16.8,39.3
2021-11-26,الفوار,0.0,5.2,7.867499973252414,5.2,21.184105712025243,2.0,2.0
2021-11-26,دوز ,0.0,4.5,7.482499976456165,4.5,24.013080688492412,14.3,14.3
2021-11-26,قابس ,0.0,0.5,22.302040843179036,34.5,85.04020380504275,0.0,7.0
2021-11-26,الحامة,0.0,2.5,10.212500013783576,2.5,46.20249997358766,30.0,94.0
2021-11-26,المطوية ,0.0,3.0,20.382051239793114,14.0,64.39230761218529,16.0,21.0
2021-11-26,مطماطة,0.0,0.0,22.157142834395778,6.0,59.60387760697578,34.0,60.0
2021-11-26,مدنين ,0.0,0.0,16.955999945402144,0.0,55.14600024670362,0.0,0.0
2021-11-26,بني خداش,0.0,0.0,21.300000068254594,0.0,54.529268209527196,40.5,87.19999999999999
2021-11-26,بن قردان ,0.0,21.0,26.814285726267467,21.0,67.5658606311205,68.7,86.7
2021-11-26,جرجيس,0.0,11.0,33.3224488680764,11.0,87.72801873307408,50.1,115.6
2021-11-26,جربة حومة السوق,0.0,5.5,29.634000088721514,10.0,90.7506939117793,48.6,75.6
2021-11-26,تطاوين ,0.0,0.0,12.316490513404503,0.0,33.32039918469628,0.0,0.0
2021-11-26,غمراسن,0.0,0.0,14.258139550685883,0.0,33.434350218253094,17.2,23.9
2021-11-26,رمادة ,0.0,3.0,7.592857174397934,3.0,24.319878231065715,21.0,36.4
2021-11-25,جندوبة,0.0,16.099999999999998,45.510000077486026,89.2,115.16800003021962,62.6,115.6
2021-11-25,بوسالم,0.0,16.7,45.78666673815912,90.5,111.81555562582285,80.4,108.80000000000001
2021-11-25,غار الدماء,0.0,10.3,46.61428573697197,68.8,108.27755104324646,49.3,85.89999999999999
2021-11-25,عين دراهم,0.0,60.0,202.26000009849665,409.0,382.82400005847205,252.0,480.0
2021-11-25,طبرقة,0.0,66.1,144.5240003156662,287.7,276.9320004539192,83.39999999999999,278.0
2021-11-25,سد بوهرتمة,0.0,7.3999999999999995,89.87111116995413,143.2,170.76777814534128,95.5,144.9
2021-11-25,بــاجة,1.0,25.7,64.85624996122594,177.7,151.54204929109068,49.599999999999994,114.6
2021-11-25,مجاز الباب,0.0,5.0,40.506521696143814,91.0,112.96521729247077,70.0,104.0
2021-11-25,نفزة ,0.0,57.0,144.63469381934527,270.5,261.97548475199636,88.0,235.0
2021-11-25,سد سيدي سالم,0.0,11.4,43.77916662410523,66.2,115.0079786196906,53.5,91.1
2021-11-25,تبرسق ,0.0,26.0,55.52599993288517,128.0,134.29526526824557,108.0,156.0
2021-11-25,تيبار ,0.0,14.5,56.911999935954796,161.5,138.57538774785945,100.5,141.5
2021-11-25,الكاف ,0.0,5.5,38.328571455971314,72.0,105.25918382178158,88.3,174.3
2021-11-25,سد ملاق,0.0,6.2,28.126530658225633,69.0,86.91836724111008,64.3,125.3
2021-11-25,ساقية سيدي يوسف,0.0,23.5,46.72222229904599,105.4,116.60666672686736,77.7,122.9
2021-11-25,قلعة سنان,0.0,9.5,37.98444452136754,59.5,104.9288889396522,32.0,75.0
2021-11-25,القصور,0.0,5.0,34.901999956369394,55.5,101.88599999934434,47.0,116.0
2021-11-25,السرس,0.0,13.5,35.78372094381687,88.3,111.46511628600055,55.6,115.5
2021-11-25,تاجروين,0.0,8.0,35.973784329019196,37.5,104.01792582659506,48.0,106.0
2021-11-25,سليانة,0.0,6.0,35.347999961078166,95.2,116.011999964416,73.0,151.0
2021-11-25,بوعرادة,0.0,6.0,39.177550981087336,97.0,118.49183676939225,66.0,154.0
2021-11-25,الكريب,0.0,8.5,51.62997443208686,112.0,120.57691326032894,47.0,115.5
2021-11-25,الروحية ,0.0,0.0,24.127500036358832,14.0,93.20420743793971,16.0,70.0
2021-11-25,سعدية برقو,0.0,0.0,49.06530605864768,83.0,150.32840805030295,108.0,183.0
2021-11-25,سد الأخماس,0.0,0.0,35.603528871688816,35.7,121.91662407773832,71.8,154.8
2021-11-25,مكثر,0.0,1.0,41.77199993729591,24.0,134.25199996486302,75.0,127.0
2021-11-25,تونس قرطاج,0.0,9.0,52.775999996215106,108.6,142.16399994581934,119.99999999999999,177.0
2021-11-25,تونس المنوبية,0.0,9.7,52.87799990385771,135.29999999999998,139.21200009942055,154.5,249.5
2021-11-25,أريانة,0.0,5.0,53.80200001418591,105.0,143.9380000475049,134.0,191.0
2021-11-25,سيدي ثابت,0.0,11.0,52.92553198369261,133.0,127.3864136068373,113.0,197.0
2021-11-25,قلعة الأندلس,0.0,8.0,61.84042559294625,217.0,146.04506350394422,114.0,162.0
2021-11-25,منوبة,0.0,14.0,47.504166692495346,142.5,128.56815478734057,124.5,194.0
2021-11-25,برج العامري,0.0,11.0,42.56734696395543,102.5,123.78881630273193,76.5,138.0
2021-11-25,البطان,0.0,14.0,38.3120000204444,110.0,113.72861233180272,97.0,146.0
2021-11-25,بن عروس ,0.0,19.0,52.25399990543725,114.3,138.92599991649388,135.9,240.0
2021-11-25,برج السدرية,0.0,3.0,57.7812500364768,130.0,139.35291409663083,134.5,212.5
2021-11-25,الخليدية,0.0,5.0,47.944192004632775,70.0,138.33937274074222,153.0,234.0
2021-11-25,نابل,0.0,34.5,50.103755042519495,89.4,135.05175515648358,27.5,117.7
2021-11-25,قليبية ,0.0,35.0,68.15999990403652,215.5,174.30273430911865,55.5,129.5
2021-11-25,قربة ,0.0,33.0,50.851020337975754,106.0,149.19187747204188,37.0,120.5
2021-11-25,منزل بوزلفة,0.0,15.0,63.729999993443485,219.5,160.28600001022218,81.0,152.5
2021-11-25,قرمبالية,0.0,19.0,62.28599998354912,212.2,156.98391844615645,146.5,172.5
2021-11-25,الهوارية ,0.0,49.5,85.34651151923246,315.5,174.61627854302876,54.0,147.5
2021-11-25,الحمامات ,0.0,4.0,55.959999951273204,57.0,154.28800002753738,53.0,132.5
2021-11-25,زغوان,0.0,2.0,48.80612251344993,63.0,141.68759205958673,105.5,143.0
2021-11-25,الفحص ,0.0,3.0,38.387499963243805,65.0,123.22340425781255,104.0,197.0
2021-11-25,سد بئر مشارقة ,0.0,1.5,36.933999831676495,65.0,121.55163249539169,143.5,190.5
2021-11-25,صواف,0.0,0.5,38.07321430737672,47.5,122.64340995414315,73.0,166.5
2021-11-25,الجبيبنة 3 النظور,0.0,0.0,36.20000005796552,19.0,113.30000000029803,99.0,135.5
2021-11-25,بنزرت سيدي أحمد ,0.4,13.200000000000001,89.9000001746416,166.4,166.4,0.0,0.0
2021-11-25,تينجة,0.0,16.2,84.61224492350405,149.7,164.93673476576797,66.19999999999999,113.79999999999998
2021-11-25,راس الجبل,12.0,19.0,86.70869566111462,270.0,170.22881583304974,62.1,136.60999999999999
2021-11-25,العالية,7.0,12.5,68.2760627241615,156.0,135.0821853416155,49.0,114.5
2021-11-25,ماطر,0.0,12.5,67.87600010886788,168.5,153.41200020477174,106.5,211.5
2021-11-25, جومين,0.0,24.0,89.82857149748173,217.0,179.75306132922364,104.0,307.0
2021-11-25,سجنان,0.0,28.0,124.1380000579357,215.0,234.5309387463696,112.0,226.5
2021-11-25,القيروان ,0.0,0.0,26.908000009655943,7.5,109.49200011208654,0.0,0.0
2021-11-25,حفوز,0.0,0.0,22.812195251627664,0.0,117.3926832272512,27.3,215.3
2021-11-25,سد نبهانة,0.0,0.0,26.67317077444821,15.0,96.56829256800619,15.0,198.0
2021-11-25,الوسلاتية,0.0,0.0,30.150000100800145,8.0,127.21316497827097,47.5,114.0
2021-11-25,السبيخة,0.0,0.0,28.635999981462952,10.0,117.99400000438094,14.5,140.5
2021-11-25,سيدي عمر بوحجلة,0.0,0.0,22.021469411418146,5.0,89.07751024946874,37.0,204.5
2021-11-25,سد سيدي سعد,0.0,0.0,19.566000042855737,26.5,80.78200009718537,13.0,165.0
2021-11-25,القصرين,2.0,3.5,19.29999993503094,17.5,86.83800001814964,0.0,0.0
2021-11-25,فريانة ,0.0,0.0,21.785416735491406,42.0,92.86250002045801,2.0,100.1
2021-11-25,فوسانة,0.0,0.0,20.108510602661898,35.0,69.60222211379391,0.0,25.5
2021-11-25,خنقة الزازية,0.0,0.0,15.917999988943336,0.0,76.19799996301532,4.0,59.3
2021-11-25,سبيبة ,0.0,0.0,25.235555455585324,27.5,103.14333324437055,0.0,25.900000000000002
2021-11-25,سبيطلة,0.0,0.0,17.83600006058812,29.5,78.09400014922021,6.0,70.0
2021-11-25,تالة ,0.0,0.0,37.968000009506945,59.5,115.99000004231931,5.0,77.5
2021-11-25,سيدي بوزيد,0.2,1.0,21.465957408255722,71.7,97.16595740711435,15.7,146.0
2021-11-25,سيدي علي بن عون,0.0,4.0,19.72127658794535,25.0,79.34968971963046,18.0,75.0
2021-11-25,بير الحفي,0.0,1.0,19.979999991953374,25.5,83.63559188236997,14.0,56.0
2021-11-25,المكناسي ,4.0,4.0,15.056000000536441,24.0,69.91600005492568,32.5,67.5
2021-11-25,الرقاب ,1.0,1.0,18.955555544959175,15.5,80.73872817577679,17.0,128.5
2021-11-25,جلمة ,1.0,1.0,18.719148917401093,48.0,79.328743868313,8.0,106.0
2021-11-25,المزونة,7.0,7.0,12.906249983857077,8.0,69.86125887756018,24.0,45.5
2021-11-25,سوسة,0.0,0.0,39.63469390023728,50.5,127.79795913976068,43.5,273.0
2021-11-25,النفيضة,0.0,4.0,40.263265332397154,13.0,130.99122959141826,121.0,226.0
2021-11-25,مساكن ,0.0,0.0,34.61836740374565,14.5,118.47453230332118,25.0,298.5
2021-11-25,سيدي بوعلي ,0.0,0.0,42.78297867768622,6.0,121.54233164317141,64.0,132.5
2021-11-25,الكندار,0.0,0.0,31.704255266392476,9.5,110.65510197336451,54.0,193.0
2021-11-25,المنستير,0.0,4.0,34.68888899270031,56.0,128.49939420015897,75.0,326.0
2021-11-25,المكنين ,1.0,8.0,46.23200009793043,76.0,147.20400025486944,108.0,649.0
2021-11-25,طبلبة,1.0,7.0,47.96399999678134,157.0,145.66399986101655,96.0,500.0
2021-11-25,جــمال,0.0,2.0,44.194000003933915,52.0,144.8389388623955,145.0,540.0
2021-11-25,المهدية,1.5,8.0,39.37400004833937,83.7,132.38600017786027,104.5,343.1
2021-11-25,الشابة,2.0,23.0,40.29565222496572,50.0,133.2040097585335,76.5,432.0
2021-11-25,السواسي,1.0,1.0,22.070833294807624,44.0,89.38460228085452,80.5,326.0
2021-11-25,الـــجم ,3.0,4.0,31.779166597562536,18.0,108.73652471588754,68.5,297.5
2021-11-25,صفاقس,1.6,2.8,21.090000054836274,18.3,86.76199987694623,33.5,125.5
